fecha,municipio,estacion,temp_max_c,temp_min_c,temp_media_c,precipitacion_mm,nieve_cm,viento_max_kmh
2018-10-13,18134 Monachil,Sierra Nevada,16.1,8.0,12.0,0.0,0.0,10.0
2018-10-14,18134 Monachil,Sierra Nevada,13.0,0.2,7.5,4.6,0.0,20.4
2018-10-15,18134 Monachil,Sierra Nevada,8.7,0.2,4.1,7.6,1.96,10.1
2018-10-16,18134 Monachil,Sierra Nevada,7.6,2.6,5.0,2.4,0.07,10.6
2018-10-17,18134 Monachil,Sierra Nevada,9.7,0.6,5.0,0.4,0.0,11.3
2018-10-18,18134 Monachil,Sierra Nevada,4.7,0.4,2.7,16.1,9.38,12.4
2018-10-19,18134 Monachil,Sierra Nevada,3.6,-2.5,1.1,1.0,0.7,9.2
2018-10-20,18134 Monachil,Sierra Nevada,5.4,-0.8,3.1,19.0,0.0,13.9
2018-10-21,18134 Monachil,Sierra Nevada,10.2,2.9,6.0,0.2,0.0,12.2
2018-10-22,18134 Monachil,Sierra Nevada,10.6,4.0,7.1,0.0,0.0,4.4
2018-10-23,18134 Monachil,Sierra Nevada,9.4,4.0,6.3,1.6,0.0,7.7
2018-10-24,18134 Monachil,Sierra Nevada,11.3,3.8,7.0,0.0,0.0,7.7
2018-10-25,18134 Monachil,Sierra Nevada,12.4,4.6,7.6,0.0,0.0,5.6
2018-10-26,18134 Monachil,Sierra Nevada,10.6,4.5,7.2,1.9,0.0,12.5
2018-10-27,18134 Monachil,Sierra Nevada,5.4,-1.0,3.3,4.2,1.47,14.0
2018-10-28,18134 Monachil,Sierra Nevada,-2.1,-7.4,-5.1,6.6,4.62,13.4
2018-10-29,18134 Monachil,Sierra Nevada,-4.5,-14.7,-8.5,0.1,0.07,19.2
2018-10-30,18134 Monachil,Sierra Nevada,0.0,-8.2,-2.8,35.1,24.5,17.7
2018-10-31,18134 Monachil,Sierra Nevada,-1.6,-8.0,-4.7,12.1,8.4,8.8
2018-11-01,18134 Monachil,Sierra Nevada,-0.8,-4.6,-2.3,3.0,2.1,3.9
2018-11-02,18134 Monachil,Sierra Nevada,2.2,-4.1,-0.0,0.0,0.0,7.6
2018-11-03,18134 Monachil,Sierra Nevada,3.7,0.0,2.1,0.0,0.0,7.6
2018-11-04,18134 Monachil,Sierra Nevada,7.2,3.0,4.9,0.0,0.0,5.9
2018-11-05,18134 Monachil,Sierra Nevada,5.6,-4.0,-1.0,15.0,8.61,11.8
2018-11-06,18134 Monachil,Sierra Nevada,4.5,-6.3,-1.7,0.0,0.0,6.9
2018-11-07,18134 Monachil,Sierra Nevada,6.4,1.1,4.0,0.0,0.0,6.9
2018-11-08,18134 Monachil,Sierra Nevada,3.9,0.3,1.8,8.7,4.9,10.2
2018-11-09,18134 Monachil,Sierra Nevada,1.5,-7.4,-1.9,1.9,1.33,9.4
2018-11-10,18134 Monachil,Sierra Nevada,6.6,3.0,5.0,0.0,0.0,7.4
2018-11-11,18134 Monachil,Sierra Nevada,8.9,4.7,7.0,0.0,0.0,7.6
2018-11-12,18134 Monachil,Sierra Nevada,6.7,1.9,3.9,0.0,0.0,8.7
2018-11-13,18134 Monachil,Sierra Nevada,6.6,1.5,3.8,0.6,0.07,5.5
2018-11-14,18134 Monachil,Sierra Nevada,4.1,0.9,2.4,9.3,3.01,6.4
2018-11-15,18134 Monachil,Sierra Nevada,3.9,0.8,2.1,3.3,0.0,5.8
2018-11-16,18134 Monachil,Sierra Nevada,4.3,0.2,1.9,0.0,0.0,8.4
2018-11-17,18134 Monachil,Sierra Nevada,4.6,0.2,2.0,0.0,0.0,10.1
2018-11-18,18134 Monachil,Sierra Nevada,3.3,-1.1,0.7,12.1,8.12,11.9
2018-11-19,18134 Monachil,Sierra Nevada,1.0,-1.6,-0.5,5.4,3.57,7.8
2018-11-20,18134 Monachil,Sierra Nevada,0.8,-3.7,-1.1,8.5,5.74,15.1
2018-11-21,18134 Monachil,Sierra Nevada,1.4,-2.0,-0.4,11.7,7.98,14.2
2018-11-22,18134 Monachil,Sierra Nevada,1.9,-3.0,-0.7,4.9,3.22,11.9
2018-11-23,18134 Monachil,Sierra Nevada,1.5,-2.3,-0.1,15.4,10.78,8.6
2018-11-24,18134 Monachil,Sierra Nevada,0.2,-3.1,-1.6,0.0,0.0,5.2
2018-11-25,18134 Monachil,Sierra Nevada,2.2,-2.5,0.3,3.9,1.26,13.3
2018-11-26,18134 Monachil,Sierra Nevada,3.8,-4.6,-1.1,11.8,0.14,17.3
2018-11-27,18134 Monachil,Sierra Nevada,6.3,-1.2,3.2,0.0,0.0,7.3
2018-11-28,18134 Monachil,Sierra Nevada,10.6,5.9,7.6,0.0,0.0,5.4
2018-11-29,18134 Monachil,Sierra Nevada,8.6,4.8,6.8,0.0,0.0,7.8
2018-11-30,18134 Monachil,Sierra Nevada,4.7,0.1,3.0,0.8,0.0,11.6
2018-12-01,18134 Monachil,Sierra Nevada,9.0,2.1,5.1,0.0,0.0,9.1
2018-12-02,18134 Monachil,Sierra Nevada,10.3,7.9,9.2,0.0,0.0,6.4
2018-12-03,18134 Monachil,Sierra Nevada,11.7,7.7,9.6,0.0,0.0,8.0
2018-12-04,18134 Monachil,Sierra Nevada,12.3,6.3,9.2,0.0,0.0,6.4
2018-12-05,18134 Monachil,Sierra Nevada,12.0,4.2,8.6,0.0,0.0,3.3
2018-12-06,18134 Monachil,Sierra Nevada,11.6,6.1,8.4,0.0,0.0,5.2
2018-12-07,18134 Monachil,Sierra Nevada,11.4,7.9,9.2,0.0,0.0,8.0
2018-12-08,18134 Monachil,Sierra Nevada,12.7,5.8,10.2,0.0,0.0,13.7
2018-12-09,18134 Monachil,Sierra Nevada,10.7,5.1,9.0,0.0,0.0,12.0
2018-12-10,18134 Monachil,Sierra Nevada,9.3,4.1,6.1,0.0,0.0,5.6
2018-12-11,18134 Monachil,Sierra Nevada,6.7,3.6,5.1,0.0,0.0,7.2
2018-12-12,18134 Monachil,Sierra Nevada,9.0,3.7,5.4,0.0,0.0,9.4
2018-12-13,18134 Monachil,Sierra Nevada,6.0,-6.1,-1.0,10.5,7.0,25.5
2018-12-14,18134 Monachil,Sierra Nevada,-1.4,-9.3,-5.3,0.1,0.07,24.0
2018-12-15,18134 Monachil,Sierra Nevada,9.1,-0.5,5.0,0.0,0.0,15.4
2018-12-16,18134 Monachil,Sierra Nevada,7.4,0.3,3.9,0.7,0.0,13.4
2018-12-17,18134 Monachil,Sierra Nevada,7.6,-0.6,5.1,0.0,0.0,9.5
2018-12-18,18134 Monachil,Sierra Nevada,8.6,3.0,5.9,0.0,0.0,12.6
2018-12-19,18134 Monachil,Sierra Nevada,3.5,-2.3,1.4,0.8,0.0,14.9
2018-12-20,18134 Monachil,Sierra Nevada,3.5,-2.8,0.7,1.4,0.98,10.3
2018-12-21,18134 Monachil,Sierra Nevada,5.2,-2.0,1.8,0.0,0.0,7.0
2018-12-22,18134 Monachil,Sierra Nevada,9.8,3.5,6.7,0.0,0.0,6.5
2018-12-23,18134 Monachil,Sierra Nevada,12.9,7.2,9.7,0.0,0.0,5.8
2018-12-24,18134 Monachil,Sierra Nevada,14.9,10.1,12.2,0.0,0.0,5.2
2018-12-25,18134 Monachil,Sierra Nevada,13.6,8.5,11.0,0.0,0.0,6.8
2018-12-26,18134 Monachil,Sierra Nevada,11.5,6.9,8.9,0.0,0.0,4.9
2018-12-27,18134 Monachil,Sierra Nevada,9.5,6.0,7.8,0.0,0.0,5.5
2018-12-28,18134 Monachil,Sierra Nevada,6.5,-1.0,3.3,0.0,0.0,7.2
2018-12-29,18134 Monachil,Sierra Nevada,0.2,-2.8,-1.1,1.6,1.12,9.4
2018-12-30,18134 Monachil,Sierra Nevada,3.1,-3.7,0.1,0.0,0.0,12.4
2018-12-31,18134 Monachil,Sierra Nevada,6.3,2.4,4.2,0.0,0.0,12.7
2019-01-01,18134 Monachil,Sierra Nevada,6.0,1.7,3.1,0.0,0.0,4.6
2019-01-02,18134 Monachil,Sierra Nevada,6.4,2.5,4.8,0.0,0.0,7.1
2019-01-03,18134 Monachil,Sierra Nevada,4.1,-0.4,1.9,0.0,0.0,6.5
2019-01-04,18134 Monachil,Sierra Nevada,4.0,-0.4,1.2,0.0,0.0,5.1
2019-01-05,18134 Monachil,Sierra Nevada,5.5,-1.1,1.7,0.0,0.0,6.6
2019-01-06,18134 Monachil,Sierra Nevada,7.1,3.1,4.8,0.0,0.0,5.8
2019-01-07,18134 Monachil,Sierra Nevada,5.9,0.8,2.9,0.0,0.0,8.2
2019-01-08,18134 Monachil,Sierra Nevada,5.4,-1.2,1.9,0.0,0.0,7.8
2019-01-09,18134 Monachil,Sierra Nevada,6.3,1.9,4.0,0.0,0.0,9.6
2019-01-10,18134 Monachil,Sierra Nevada,5.0,-5.2,1.4,0.0,0.0,12.0
2019-01-11,18134 Monachil,Sierra Nevada,0.4,-6.7,-3.6,0.0,0.0,9.7
2019-01-12,18134 Monachil,Sierra Nevada,4.1,-2.4,0.3,0.0,0.0,9.8
2019-01-13,18134 Monachil,Sierra Nevada,6.7,-0.1,2.8,0.0,0.0,7.9
2019-01-14,18134 Monachil,Sierra Nevada,8.6,1.9,6.1,0.0,0.0,7.2
2019-01-15,18134 Monachil,Sierra Nevada,6.0,-0.3,2.7,0.0,0.0,6.2
2019-01-16,18134 Monachil,Sierra Nevada,2.9,-3.0,0.0,0.0,0.0,4.4
2019-01-17,18134 Monachil,Sierra Nevada,0.6,-4.3,-2.5,0.7,0.49,6.9
2019-01-18,18134 Monachil,Sierra Nevada,0.2,-5.5,-3.2,4.0,2.8,8.3
2019-01-19,18134 Monachil,Sierra Nevada,1.6,-5.5,-2.0,3.2,2.24,11.6
2019-01-20,18134 Monachil,Sierra Nevada,-0.8,-8.2,-2.6,18.7,12.95,15.1
2019-01-21,18134 Monachil,Sierra Nevada,-5.5,-11.5,-7.6,0.0,0.0,13.1
2019-01-22,18134 Monachil,Sierra Nevada,-5.3,-12.2,-7.9,1.4,0.98,18.3
2019-01-23,18134 Monachil,Sierra Nevada,-0.6,-5.3,-3.1,5.3,3.64,17.8
2019-01-24,18134 Monachil,Sierra Nevada,2.2,-3.8,-0.9,0.0,0.0,13.0
2019-01-25,18134 Monachil,Sierra Nevada,2.4,-2.5,-0.0,0.0,0.0,12.5
2019-01-26,18134 Monachil,Sierra Nevada,6.7,0.1,3.9,0.0,0.0,7.4
2019-01-27,18134 Monachil,Sierra Nevada,5.2,-5.4,0.7,0.0,0.0,13.2
2019-01-28,18134 Monachil,Sierra Nevada,2.4,-5.0,-2.0,0.0,0.0,15.5
2019-01-29,18134 Monachil,Sierra Nevada,0.6,-4.0,-1.8,0.1,0.07,23.3
2019-01-30,18134 Monachil,Sierra Nevada,-1.6,-4.6,-2.5,1.7,1.12,22.8
2019-01-31,18134 Monachil,Sierra Nevada,0.2,-2.2,-0.7,19.6,13.23,16.7
2019-02-01,18134 Monachil,Sierra Nevada,1.1,-6.1,-2.2,30.0,20.44,19.1
2019-02-02,18134 Monachil,Sierra Nevada,-6.2,-10.1,-7.9,6.4,4.48,14.0
2019-02-03,18134 Monachil,Sierra Nevada,-7.3,-14.8,-10.7,0.0,0.0,8.2
2019-02-04,18134 Monachil,Sierra Nevada,2.9,-6.9,-0.8,0.0,0.0,8.1
2019-02-05,18134 Monachil,Sierra Nevada,2.7,0.3,1.2,0.0,0.0,6.2
2019-02-06,18134 Monachil,Sierra Nevada,4.7,-0.8,1.8,0.0,0.0,3.4
2019-02-07,18134 Monachil,Sierra Nevada,5.7,-0.8,3.0,0.0,0.0,3.7
2019-02-08,18134 Monachil,Sierra Nevada,4.1,-1.4,1.3,0.0,0.0,4.2
2019-02-09,18134 Monachil,Sierra Nevada,4.6,0.3,2.3,0.0,0.0,4.8
2019-02-10,18134 Monachil,Sierra Nevada,5.3,0.3,3.4,0.0,0.0,8.3
2019-02-11,18134 Monachil,Sierra Nevada,4.5,-0.7,2.0,0.0,0.0,4.7
2019-02-12,18134 Monachil,Sierra Nevada,2.9,-2.1,0.5,0.0,0.0,6.5
2019-02-13,18134 Monachil,Sierra Nevada,6.9,2.3,4.8,0.0,0.0,3.4
2019-02-14,18134 Monachil,Sierra Nevada,7.3,3.8,5.9,0.0,0.0,4.0
2019-02-15,18134 Monachil,Sierra Nevada,8.1,3.4,5.9,0.0,0.0,4.9
2019-02-16,18134 Monachil,Sierra Nevada,6.0,1.6,4.0,0.0,0.0,8.1
2019-02-17,18134 Monachil,Sierra Nevada,3.6,-0.5,1.4,0.0,0.0,5.6
2019-02-18,18134 Monachil,Sierra Nevada,2.4,-1.5,0.2,0.0,0.0,6.8
2019-02-19,18134 Monachil,Sierra Nevada,1.6,-2.9,-0.8,1.6,1.12,3.6
2019-02-20,18134 Monachil,Sierra Nevada,1.3,-4.0,-1.3,0.0,0.0,4.3
2019-02-21,18134 Monachil,Sierra Nevada,3.2,-2.1,0.3,0.0,0.0,4.1
2019-02-22,18134 Monachil,Sierra Nevada,6.2,-2.2,2.1,0.0,0.0,4.3
2019-02-23,18134 Monachil,Sierra Nevada,8.9,1.5,6.2,0.0,0.0,5.8
2019-02-24,18134 Monachil,Sierra Nevada,7.3,3.1,5.1,0.0,0.0,8.7
2019-02-25,18134 Monachil,Sierra Nevada,8.0,4.0,5.8,0.0,0.0,10.1
2019-02-26,18134 Monachil,Sierra Nevada,6.5,1.5,5.0,0.0,0.0,9.5
2019-02-27,18134 Monachil,Sierra Nevada,7.4,2.5,4.4,0.0,0.0,7.6
2019-02-28,18134 Monachil,Sierra Nevada,7.5,1.4,4.6,0.0,0.0,5.0
2019-03-01,18134 Monachil,Sierra Nevada,7.5,1.6,3.8,0.9,0.63,8.6
2019-03-02,18134 Monachil,Sierra Nevada,7.6,0.5,3.4,0.0,0.0,10.5
2019-03-03,18134 Monachil,Sierra Nevada,8.7,1.0,4.9,0.0,0.0,5.8
2019-03-04,18134 Monachil,Sierra Nevada,8.5,1.2,5.1,0.0,0.0,9.4
2019-03-05,18134 Monachil,Sierra Nevada,7.2,-1.2,2.8,0.0,0.0,11.5
2019-03-06,18134 Monachil,Sierra Nevada,3.3,-3.6,1.6,7.0,4.69,20.9
2019-03-07,18134 Monachil,Sierra Nevada,0.1,-7.2,-3.3,0.0,0.0,11.9
2019-03-08,18134 Monachil,Sierra Nevada,0.3,-6.8,-3.3,0.6,0.42,11.2
2019-03-09,18134 Monachil,Sierra Nevada,6.9,-4.4,0.8,0.0,0.0,8.7
2019-03-10,18134 Monachil,Sierra Nevada,9.8,1.3,5.1,0.0,0.0,11.5
2019-03-11,18134 Monachil,Sierra Nevada,9.4,2.0,5.2,1.4,0.35,11.7
2019-03-12,18134 Monachil,Sierra Nevada,9.5,2.4,5.5,0.0,0.0,12.0
2019-03-13,18134 Monachil,Sierra Nevada,8.4,0.1,4.2,0.0,0.0,12.6
2019-03-14,18134 Monachil,Sierra Nevada,8.1,-0.4,3.4,0.0,0.0,9.2
2019-03-15,18134 Monachil,Sierra Nevada,10.8,4.5,7.1,0.0,0.0,9.4
2019-03-16,18134 Monachil,Sierra Nevada,10.2,3.5,6.3,0.0,0.0,7.1
2019-03-17,18134 Monachil,Sierra Nevada,7.4,0.1,5.0,0.0,0.0,12.8
2019-03-18,18134 Monachil,Sierra Nevada,5.5,-3.1,1.3,1.7,1.19,11.0
2019-03-19,18134 Monachil,Sierra Nevada,3.7,-2.4,0.1,0.0,0.0,14.5
2019-03-20,18134 Monachil,Sierra Nevada,0.3,-4.8,-2.2,0.0,0.0,13.8
2019-03-21,18134 Monachil,Sierra Nevada,1.8,-6.2,-2.6,0.0,0.0,9.7
2019-03-22,18134 Monachil,Sierra Nevada,4.6,-4.4,-0.1,0.8,0.56,9.9
2019-03-23,18134 Monachil,Sierra Nevada,3.2,-3.8,-0.8,1.2,0.84,11.4
2019-03-24,18134 Monachil,Sierra Nevada,2.6,-2.5,0.1,5.9,4.06,12.1
2019-03-25,18134 Monachil,Sierra Nevada,6.7,-1.5,1.8,2.9,1.61,8.6
2019-03-26,18134 Monachil,Sierra Nevada,9.6,1.8,5.7,10.6,3.15,6.7
2019-03-27,18134 Monachil,Sierra Nevada,4.9,-2.9,1.9,0.2,0.0,9.9
2019-03-28,18134 Monachil,Sierra Nevada,5.3,-2.3,1.1,0.0,0.0,9.4
2019-03-29,18134 Monachil,Sierra Nevada,6.1,-0.6,3.0,1.2,0.77,8.9
2019-03-30,18134 Monachil,Sierra Nevada,7.4,0.2,3.9,0.6,0.0,9.2
2019-03-31,18134 Monachil,Sierra Nevada,3.8,-0.3,1.7,12.2,7.14,5.9
2019-04-01,18134 Monachil,Sierra Nevada,2.8,-1.9,0.1,0.3,0.21,7.3
2019-04-02,18134 Monachil,Sierra Nevada,4.8,-3.1,0.4,0.0,0.0,8.0
2019-04-03,18134 Monachil,Sierra Nevada,6.8,-2.2,2.1,0.0,0.0,16.2
2019-04-04,18134 Monachil,Sierra Nevada,4.8,-1.3,1.7,0.0,0.0,9.4
2019-04-05,18134 Monachil,Sierra Nevada,-1.7,-8.9,-4.0,15.5,10.85,15.3
2019-04-06,18134 Monachil,Sierra Nevada,-3.3,-8.3,-5.7,15.3,10.71,16.2
2019-04-07,18134 Monachil,Sierra Nevada,1.1,-5.6,-3.3,11.8,7.84,14.8
2019-04-08,18134 Monachil,Sierra Nevada,1.0,-2.7,-0.1,5.4,3.43,10.1
2019-04-09,18134 Monachil,Sierra Nevada,-2.0,-5.1,-3.4,1.1,0.7,12.2
2019-04-10,18134 Monachil,Sierra Nevada,-1.6,-5.6,-2.9,1.1,0.77,10.7
2019-04-11,18134 Monachil,Sierra Nevada,0.9,-5.4,-2.3,0.2,0.07,6.3
2019-04-12,18134 Monachil,Sierra Nevada,2.8,-7.3,-1.9,0.0,0.0,9.0
2019-04-13,18134 Monachil,Sierra Nevada,5.5,-5.3,0.2,0.0,0.0,7.2
2019-04-14,18134 Monachil,Sierra Nevada,8.5,0.8,4.7,0.0,0.0,7.0
2019-04-15,18134 Monachil,Sierra Nevada,11.4,0.9,7.5,0.0,0.0,19.2
2019-04-16,18134 Monachil,Sierra Nevada,13.0,-0.2,7.9,0.0,0.0,11.9
2019-04-17,18134 Monachil,Sierra Nevada,12.2,4.2,8.6,1.2,0.0,18.7
2019-04-18,18134 Monachil,Sierra Nevada,5.0,-3.4,0.6,32.9,19.6,9.2
2019-04-19,18134 Monachil,Sierra Nevada,1.0,-6.0,-2.5,1.5,1.05,5.5
2019-04-20,18134 Monachil,Sierra Nevada,1.6,-3.9,-0.7,12.5,8.75,8.3
2019-04-21,18134 Monachil,Sierra Nevada,1.7,-1.1,0.3,6.3,4.34,7.6
2019-04-22,18134 Monachil,Sierra Nevada,1.5,-2.0,-0.2,1.9,1.33,10.5
2019-04-23,18134 Monachil,Sierra Nevada,0.2,-4.6,-2.0,11.3,7.91,17.8
2019-04-24,18134 Monachil,Sierra Nevada,1.2,-7.4,-2.4,0.2,0.14,17.4
2019-04-25,18134 Monachil,Sierra Nevada,3.2,-3.4,1.5,4.1,0.42,20.0
2019-04-26,18134 Monachil,Sierra Nevada,5.7,-2.7,2.1,0.0,0.0,8.9
2019-04-27,18134 Monachil,Sierra Nevada,11.7,2.3,6.6,0.0,0.0,7.2
2019-04-28,18134 Monachil,Sierra Nevada,12.3,6.3,9.3,0.2,0.0,8.6
2019-04-29,18134 Monachil,Sierra Nevada,11.0,4.1,7.5,0.3,0.0,8.0
2019-04-30,18134 Monachil,Sierra Nevada,11.3,3.5,7.8,0.7,0.0,10.0
2019-05-01,18134 Monachil,Sierra Nevada,11.2,4.4,7.6,1.0,0.0,6.4
2019-05-02,18134 Monachil,Sierra Nevada,10.6,4.6,7.1,6.8,0.0,10.6
2019-05-03,18134 Monachil,Sierra Nevada,9.9,4.3,7.1,5.6,0.0,17.1
2019-05-04,18134 Monachil,Sierra Nevada,9.9,1.8,5.9,0.5,0.0,15.0
2019-05-05,18134 Monachil,Sierra Nevada,10.7,3.8,7.2,0.7,0.0,14.8
2019-05-06,18134 Monachil,Sierra Nevada,12.8,4.0,8.5,0.0,0.0,12.8
2019-05-07,18134 Monachil,Sierra Nevada,13.8,5.2,9.4,0.0,0.0,11.7
2019-05-08,18134 Monachil,Sierra Nevada,11.0,4.1,7.9,0.0,0.0,14.9
2019-05-09,18134 Monachil,Sierra Nevada,12.5,5.1,9.1,0.8,0.0,10.5
2019-05-10,18134 Monachil,Sierra Nevada,15.5,8.2,12.2,0.0,0.0,10.1
2019-05-11,18134 Monachil,Sierra Nevada,16.4,8.7,12.1,0.0,0.0,9.4
2019-05-12,18134 Monachil,Sierra Nevada,16.2,9.3,12.8,0.0,0.0,12.8
2019-05-13,18134 Monachil,Sierra Nevada,17.6,8.4,13.2,0.0,0.0,14.0
2019-05-14,18134 Monachil,Sierra Nevada,15.3,8.8,12.7,0.0,0.0,11.2
2019-05-15,18134 Monachil,Sierra Nevada,16.3,9.5,12.7,0.0,0.0,11.5
2019-05-16,18134 Monachil,Sierra Nevada,16.4,6.6,12.2,0.0,0.0,15.5
2019-05-17,18134 Monachil,Sierra Nevada,8.2,0.8,4.7,0.0,0.0,13.9
2019-05-18,18134 Monachil,Sierra Nevada,6.2,-0.7,2.7,0.0,0.0,18.6
2019-05-19,18134 Monachil,Sierra Nevada,7.9,-0.7,3.4,0.0,0.0,16.3
2019-05-20,18134 Monachil,Sierra Nevada,9.9,0.2,5.5,0.4,0.0,13.9
2019-05-21,18134 Monachil,Sierra Nevada,9.9,2.1,6.1,0.4,0.0,12.7
2019-05-22,18134 Monachil,Sierra Nevada,12.2,3.5,7.7,0.5,0.0,7.9
2019-05-23,18134 Monachil,Sierra Nevada,13.8,5.5,10.0,0.6,0.0,8.6
2019-05-24,18134 Monachil,Sierra Nevada,13.2,6.0,9.7,2.9,0.0,11.3
2019-05-25,18134 Monachil,Sierra Nevada,10.1,3.1,6.8,2.9,0.0,15.5
2019-05-26,18134 Monachil,Sierra Nevada,13.7,3.3,8.2,0.0,0.0,18.4
2019-05-27,18134 Monachil,Sierra Nevada,15.0,4.7,10.1,2.8,0.0,15.6
2019-05-28,18134 Monachil,Sierra Nevada,17.2,6.0,11.9,0.4,0.0,16.0
2019-05-29,18134 Monachil,Sierra Nevada,16.4,9.4,12.6,0.0,0.0,16.4
2019-05-30,18134 Monachil,Sierra Nevada,16.1,8.3,12.2,0.0,0.0,12.7
2019-05-31,18134 Monachil,Sierra Nevada,16.0,9.5,12.5,0.0,0.0,7.9
2019-06-01,18134 Monachil,Sierra Nevada,17.1,10.1,13.4,0.0,0.0,11.6
2019-06-02,18134 Monachil,Sierra Nevada,18.1,10.6,14.7,0.0,0.0,9.1
2019-06-03,18134 Monachil,Sierra Nevada,18.1,10.2,14.1,1.1,0.0,6.0
2019-06-04,18134 Monachil,Sierra Nevada,17.4,8.9,13.2,0.0,0.0,14.8
2019-06-05,18134 Monachil,Sierra Nevada,12.3,4.6,7.8,0.0,0.0,13.0
2019-06-06,18134 Monachil,Sierra Nevada,15.0,2.0,8.9,0.0,0.0,9.9
2019-06-07,18134 Monachil,Sierra Nevada,16.5,5.6,11.0,0.0,0.0,11.5
2019-06-08,18134 Monachil,Sierra Nevada,18.0,6.7,13.0,0.2,0.0,9.6
2019-06-09,18134 Monachil,Sierra Nevada,14.8,6.6,11.1,4.8,0.0,11.7
2019-06-10,18134 Monachil,Sierra Nevada,14.3,4.4,9.3,0.0,0.0,10.7
2019-06-11,18134 Monachil,Sierra Nevada,14.4,5.9,9.7,0.0,0.0,13.6
2019-06-12,18134 Monachil,Sierra Nevada,14.7,4.2,9.4,0.0,0.0,7.6
2019-06-13,18134 Monachil,Sierra Nevada,16.4,6.6,12.2,2.5,0.0,9.3
2019-06-14,18134 Monachil,Sierra Nevada,14.8,6.1,10.4,5.8,0.0,13.4
2019-06-15,18134 Monachil,Sierra Nevada,16.6,6.6,12.2,0.0,0.0,10.6
2019-06-16,18134 Monachil,Sierra Nevada,15.0,8.2,11.7,6.9,0.0,7.0
2019-06-17,18134 Monachil,Sierra Nevada,16.8,6.2,12.0,0.0,0.0,7.0
2019-06-18,18134 Monachil,Sierra Nevada,17.7,10.0,13.9,0.0,0.0,13.0
2019-06-19,18134 Monachil,Sierra Nevada,19.4,8.7,14.3,0.0,0.0,11.9
2019-06-20,18134 Monachil,Sierra Nevada,19.0,9.9,14.3,0.0,0.0,10.7
2019-06-21,18134 Monachil,Sierra Nevada,18.3,8.3,13.4,0.0,0.0,7.9
2019-06-22,18134 Monachil,Sierra Nevada,19.6,7.6,14.3,0.4,0.0,5.0
2019-06-23,18134 Monachil,Sierra Nevada,23.0,9.9,17.3,0.0,0.0,9.6
2019-06-24,18134 Monachil,Sierra Nevada,22.5,12.2,17.9,0.5,0.0,10.3
2019-06-25,18134 Monachil,Sierra Nevada,23.8,12.9,18.8,0.0,0.0,10.4
2019-06-26,18134 Monachil,Sierra Nevada,24.9,13.8,20.5,0.0,0.0,12.5
2019-06-27,18134 Monachil,Sierra Nevada,24.6,15.2,20.7,0.0,0.0,17.7
2019-06-28,18134 Monachil,Sierra Nevada,24.9,16.1,21.2,0.0,0.0,17.1
2019-06-29,18134 Monachil,Sierra Nevada,25.7,19.0,22.7,0.0,0.0,9.2
2019-06-30,18134 Monachil,Sierra Nevada,23.5,14.2,20.0,0.4,0.0,9.8
2019-07-01,18134 Monachil,Sierra Nevada,21.0,11.4,16.8,0.2,0.0,10.1
2019-07-02,18134 Monachil,Sierra Nevada,19.0,10.5,15.3,0.4,0.0,9.0
2019-07-03,18134 Monachil,Sierra Nevada,20.8,10.5,16.5,0.0,0.0,8.9
2019-07-04,18134 Monachil,Sierra Nevada,21.3,11.7,17.3,2.0,0.0,9.3
2019-07-05,18134 Monachil,Sierra Nevada,22.9,12.4,18.6,0.5,0.0,19.1
2019-07-06,18134 Monachil,Sierra Nevada,21.0,14.2,18.2,2.1,0.0,21.9
2019-07-07,18134 Monachil,Sierra Nevada,20.2,12.6,17.0,14.1,0.0,19.2
2019-07-08,18134 Monachil,Sierra Nevada,18.1,8.8,13.3,6.7,0.0,16.8
2019-07-09,18134 Monachil,Sierra Nevada,18.2,7.5,12.8,0.0,0.0,8.6
2019-07-10,18134 Monachil,Sierra Nevada,21.6,8.6,15.5,0.0,0.0,8.3
2019-07-11,18134 Monachil,Sierra Nevada,25.4,14.4,20.9,0.4,0.0,8.7
2019-07-12,18134 Monachil,Sierra Nevada,26.5,15.9,22.0,0.7,0.0,11.5
2019-07-13,18134 Monachil,Sierra Nevada,23.8,14.9,19.4,2.3,0.0,14.7
2019-07-14,18134 Monachil,Sierra Nevada,20.6,11.4,16.1,0.0,0.0,12.5
2019-07-15,18134 Monachil,Sierra Nevada,20.7,11.3,16.2,3.3,0.0,14.3
2019-07-16,18134 Monachil,Sierra Nevada,22.1,10.8,17.3,0.0,0.0,10.1
2019-07-17,18134 Monachil,Sierra Nevada,20.4,12.8,17.0,0.0,0.0,10.7
2019-07-18,18134 Monachil,Sierra Nevada,21.5,9.8,15.8,0.0,0.0,7.8
2019-07-19,18134 Monachil,Sierra Nevada,23.1,13.8,18.4,4.4,0.0,9.4
2019-07-20,18134 Monachil,Sierra Nevada,24.0,16.6,20.1,0.4,0.0,10.0
2019-07-21,18134 Monachil,Sierra Nevada,23.4,14.0,19.7,2.3,0.0,7.8
2019-07-22,18134 Monachil,Sierra Nevada,23.4,15.8,19.5,1.0,0.0,11.3
2019-07-23,18134 Monachil,Sierra Nevada,22.6,14.5,18.5,2.1,0.0,13.1
2019-07-24,18134 Monachil,Sierra Nevada,22.7,12.7,18.4,0.0,0.0,11.0
2019-07-25,18134 Monachil,Sierra Nevada,22.1,12.6,18.1,0.0,0.0,10.7
